order_id,customer_id,order_date,payment_order_id,quantity,online_retail_seller,order_created_hour,order_created_minute,order_created_day,order_created_month,order_created_year,payment_amount,height_of_package,width_of_package,length_of_package,payment_fee,payment_method,payment_status,shipping_weight,Warehouse_block,Warehouse_city,delivery_fee
7991617cef8,f0d4dc659b1,9/6/2021,68884889,1,Betsy,16,51,3,1,2020,301.88,152,104,75,1.52,ONLINE,PAID,4647,B,San Jose,45.88
799efbf6307,bd18373be8f,3/8/2021,68884963,1,Betsy,16,51,3,1,2020,256.01,205,191,279,3.92,ONLINE,PAID,4129,D,New York,35.01
79a0fa83391,588c5520cce,18/8/2021,68885005,1,Amazon,16,51,3,1,2020,331.36,118,243,221,3.4,ONLINE,PAID,4594,B,San Jose,23.36
79a4c17796e,bfafc0ad744,7/10/2021,68885104,1,Betsy,16,51,3,1,2020,197.94,203,278,16,1.2,ONLINE,PAID,4037,A,Birmingham,15.94
79b67d44485,edb3135f74e,11/7/2021,68885201,1,Amazon,16,51,3,1,2020,206,285,259,230,0,VOUCHER,PAID,14310,B,San Jose,57
79b69e6ea90,c89fab548b8,8/7/2021,68885424,1,Amazon,16,52,3,1,2020,150.93,193,223,289,4.16,ONLINE,PAID,4180,C,Boston,10.93
79b7b0b91c0,f3e158d506c,12/8/2021,68885478,1,Amazon,16,52,3,1,2020,234.67,186,54,140,3.26,ONLINE,PAID,5528,B,San Jose,51.67
79be24387cd,d169ee0a2f4,2/9/2021,68885479,1,Betsy,16,52,3,1,2020,272.95,203,177,111,1.46,ONLINE,PAID,5592,D,New York,14.95
79c496223c6,edbfc0e38e6,11/7/2021,68885528,1,Amazon,16,52,3,1,2020,218.51,226,185,66,4.34,ONLINE,PAID,9682,B,San Jose,43.51
79c6fe55a94,6426c66d14d,12/7/2021,68885529,1,Amazon,16,52,3,1,2020,279.33,185,79,207,0.4,ONLINE,PAID,5527,A,Birmingham,48.33
79c76e2af82,f0aedbfac46,13/7/2021,68885535,1,Amazon,16,52,3,1,2020,221.97,160,267,123,0,ONLINE,PAID,4463,B,San Jose,58.97
79ca822cd82,123af66138e,14/7/2021,68885551,10,Amazon,16,52,3,1,2020,2697.78,213,130,21,0.73,ONLINE,PAID,4698,C,Boston,56.78
79d3ef6c866,728a779e2df,15/7/2021,68885557,1,Amazon,16,52,3,1,2020,270.47,142,142,187,4.73,ONLINE,PAID,4343,B,San Jose,12.47
79dd492ec5b,9ea175ce250,16/7/2021,68885575,1,Amazon,16,52,3,1,2020,315.05,287,256,38,0,ONLINE,PAID,4322,D,New York,27.05
79e229929dc,fb18744f4f4,17/7/2021,68885644,1,Amazon,16,52,3,1,2020,366.47,40,52,32,0.58,ONLINE,PAID,5787,B,San Jose,30.47
79e59240685,cfd8ae5957e,18/7/2021,68885698,1,Amazon,16,53,3,1,2020,186.36,172,69,216,0.63,ONLINE,PAID,4348,A,Birmingham,16.36
79f58cd3946,89433f37498,14/9/2021,68885755,1,Betsy,16,53,3,1,2020,186.62,200,137,49,0.87,ONLINE,PAID,5977,B,San Jose,44.62
79fae72556d,39f4a35ff89,21/9/2021,68885794,1,Betsy,16,53,3,1,2020,228.1,128,267,158,4.7,ONLINE,PAID,4839,C,Boston,49.1
79fb7bba35c,ef126e93870,13/6/2021,68885805,1,Betsy,16,53,3,1,2020,278.15,183,300,218,2.84,ONLINE,PAID,15062,B,San Jose,47.15
7a0320781ec,fc90cc15ce2,28/8/2021,68885876,1,Amazon,16,53,3,1,2020,295.66,113,282,176,3.94,ONLINE,PAID,4352,D,New York,54.66
7a142ce5de2,a19a2b42651,18/9/2021,68885906,1,Betsy,16,53,3,1,2020,286.77,257,103,87,0,VOUCHER,PAID,5583,B,San Jose,25.77
7a15ef40b30,508e63e8129,15/9/2021,68885930,1,Amazon,16,54,3,1,2020,228.15,289,251,70,1.59,ONLINE,PAID,4756,A,Birmingham,46.15
7a197432113,5c226d7a143,16/9/2021,68885936,1,Amazon,16,54,3,1,2020,294.08,84,239,126,4.52,ONLINE,PAID,4541,B,San Jose,36.08
7a1acf92f45,db86a82e93d,7/7/2021,68885985,1,Amazon,16,54,3,1,2020,325.15,268,172,196,6.84,ONLINE,PAID,4790,C,Boston,41.15
7a24c772328,c9bbcb2d1a3,12/7/2021,68886069,1,Amazon,16,55,3,1,2020,327.73,27,163,249,7.82,ONLINE,PAID,5255,B,San Jose,23.73
7a299839ec6,d3487ff30b6,6/9/2021,68886089,1,Amazon,16,55,3,1,2020,273.38,142,113,158,0.97,ONLINE,PAID,5577,D,New York,52.38
7a2a920b4b4,254cf5cdf21,9/7/2021,68886094,1,Amazon,16,55,3,1,2020,184.91,164,246,221,4.83,ONLINE,PAID,5515,B,San Jose,41.91
7a2c2b05bbe,998e06f5c46,3/11/2021,68886117,1,Betsy,16,55,3,1,2020,228.58,235,225,194,0,ONLINE,PAID,5936,A,Birmingham,52.58
7a3f2651a8b,5a56cf5c52e,5/6/2021,68886122,1,Betsy,16,55,3,1,2020,311.99,95,151,16,0.82,ONLINE,PAID,5791,B,San Jose,28.99
7a44424494b,41a8b4644b3,19/9/2021,68886126,1,Betsy,16,55,3,1,2020,268.02,279,49,117,1.05,ONLINE,PAID,5206,C,Boston,37.02
7a46cf732e4,1d6b9b5bd77,6/5/2021,68886145,3,Amazon,16,55,3,1,2020,628.96,214,221,98,2.8,ONLINE,PAID,11580,B,San Jose,29.96
7a4f8abf551,595d79364e4,18/9/2021,68886169,1,Betsy,16,55,3,1,2020,330.03,24,238,268,3.05,ONLINE,PAID,5190,D,New York,57.03
7a5264421b0,0ca7d745076,24/8/2021,68886233,1,Betsy,16,55,3,1,2020,206.7,204,218,10,3.82,ONLINE,PAID,4041,B,San Jose,44.7
7a532c46a2b,d187f731bd4,26/8/2021,68886241,1,Amazon,16,55,3,1,2020,289.25,87,173,139,3.77,ONLINE,PAID,5380,A,Birmingham,29.25
7a54f1e3632,2176abe28fd,1/5/2021,68886286,1,Betsy,16,56,3,1,2020,323.27,41,201,79,0.7,ONLINE,PAID,5274,B,San Jose,15.27
7a5515aa438,00764cfef6b,17/7/2021,68886330,1,Amazon,16,56,3,1,2020,171.2,117,13,155,3.76,ONLINE,PAID,4184,C,Boston,19.2
7a571f9ce5f,ae2e77443df,30/7/2021,68886469,1,Betsy,16,56,3,1,2020,319.91,69,289,127,1.3,ONLINE,PAID,4068,B,San Jose,19.91
7a6f3c725ee,997a537d44b,18/9/2021,68886471,1,Betsy,16,56,3,1,2020,317.16,58,214,26,5.8,ONLINE,PAID,5971,D,New York,57.16
7a8ce041fb3,187542472fd,19/9/2021,68886480,1,Amazon,16,56,3,1,2020,278.41,233,90,63,0,ONLINE,PAID,5518,B,San Jose,58.41
7a9f24d7d61,2856bb81e3c,20/9/2021,68886534,1,Betsy,16,56,3,1,2020,249.01,202,244,262,2.32,ONLINE,PAID,5328,A,Birmingham,16.01
7aa32043365,8c2dbe288ff,20/7/2021,68886569,1,Amazon,16,56,3,1,2020,218.23,80,18,79,0.88,ONLINE,PAID,4248,B,San Jose,59.23
7aafd23941c,61a9c4b210a,28/8/2021,68886593,1,Betsy,16,56,3,1,2020,231.49,274,149,87,4.1,ONLINE,PAID,5610,C,Boston,57.49
7ad30665b02,50097ec058e,5/7/2021,68886653,1,Amazon,16,57,3,1,2020,242.67,82,185,52,0.84,ONLINE,PAID,5354,B,San Jose,18.67
7ad5de18dd0,c0c956bb178,23/3/2021,68886710,1,Betsy,16,57,3,1,2020,293.36,191,172,166,2.98,ONLINE,PAID,5683,D,New York,37.36
7ad60652259,e3a902bb5a0,29/7/2021,68886771,1,Amazon,16,57,3,1,2020,244.22,209,263,297,5.77,ONLINE,PAID,4152,B,San Jose,53.22
7ad93943b4e,ab6c587a5c5,24/7/2021,68886840,1,Betsy,16,57,3,1,2020,278.69,12,81,39,0.62,ONLINE,PAID,4408,A,Birmingham,52.69
7ae51e2c9f3,346f2c41ff6,17/3/2021,68886858,1,Betsy,16,57,3,1,2020,224.18,146,116,131,1.62,CREDIT,PAID,4716,B,San Jose,44.18
7af84e45203,be26b73db8a,18/3/2021,68886879,1,Amazon,16,57,3,1,2020,183.45,237,215,73,5.29,ONLINE,PAID,5380,C,Boston,41.45
7afb25710a1,e3b999d398e,3/8/2021,68886886,1,Betsy,16,57,3,1,2020,288.44,228,110,226,5.69,ONLINE,PAID,23610,B,San Jose,16.44
7afc9e8ce9a,95329f617e4,19/8/2021,68886887,1,Betsy,16,57,3,1,2020,207.76,19,203,59,2.21,ONLINE,PAID,5805,D,New York,15.76
7aff4a3f637,12a46559861,12/8/2021,68887013,1,Amazon,16,58,3,1,2020,311.37,260,188,46,0.3,ONLINE,PAID,1480,B,San Jose,45.37
7b08c633361,defb8f9a037,8/8/2021,68887014,1,Betsy,16,58,3,1,2020,241.97,230,226,236,0,VOUCHER,PAID,1752,A,Birmingham,57.97
7b19341b025,48396ec32aa,17/8/2021,68887111,1,Betsy,16,58,3,1,2020,285.19,157,294,64,2.3,ONLINE,PAID,1256,B,San Jose,59.19
7b1a0c4c16c,fd221a0b58e,8/8/2021,68887201,1,Amazon,16,58,3,1,2020,281.15,128,32,144,3.13,ONLINE,PAID,2758,C,Boston,46.15
7b1e8a6e482,d636774945f,18/6/2021,68887278,1,Amazon,16,58,3,1,2020,314.36,68,119,181,1.53,ONLINE,PAID,1890,B,San Jose,27.36
7b21db6626c,b8bca2c5a30,18/9/2021,68887291,1,Amazon,16,58,3,1,2020,243.76,102,198,220,4.44,ONLINE,PAID,1716,D,New York,32.76
7b25b975fc1,d47d25093e5,18/9/2021,68887446,1,Amazon,16,58,3,1,2020,187.66,259,171,198,4.73,ONLINE,PAID,1184,B,San Jose,12.66
7b2627f2cfe,54593e34bd8,24/7/2021,68887620,1,Betsy,16,59,3,1,2020,236.23,60,158,47,0.65,ONLINE,PAID,1628,A,Birmingham,56.23
7b2b585dcf7,b7b510b532b,30/7/2021,68887627,3,Betsy,16,59,3,1,2020,827.87,17,147,51,4.34,ONLINE,PAID,1230,B,San Jose,87.87
7b2c8ca549f,2bcd92dd995,19/9/2021,68887630,1,Amazon,16,59,3,1,2020,281.47,183,59,275,0.54,ONLINE,PAID,1039,C,Boston,58.47
7b30610a4fb,6b47aea7602,10/9/2021,68887736,3,Betsy,16,59,3,1,2020,804.33,72,64,188,2.32,ONLINE,PAID,1595,B,San Jose,57.33
7b318ea9b44,c84deafc5c5,2/10/2021,68887746,3,Betsy,16,59,3,1,2020,621.28,170,265,41,4.7,ONLINE,PAID,4493,D,New York,105.28
7b3cb0f9af7,9af8038569e,10/9/2021,68887867,1,Amazon,16,59,3,1,2020,281.57,156,209,118,5.4,ONLINE,PAID,4889,B,San Jose,13.57
7b41878a45d,76a35fcc9b0,28/9/2021,68887868,1,Amazon,16,59,3,1,2020,288.38,34,114,216,4.4,ONLINE,PAID,5892,A,Birmingham,57.38
7b4dae4374a,b9b0094d412,7/9/2021,68887947,1,Amazon,16,59,3,1,2020,296.45,213,262,198,4.19,ONLINE,PAID,4922,B,San Jose,50.45
7b4ee3b102c,9f94ef60919,28/9/2021,68887950,1,Betsy,16,59,3,1,2020,310.12,128,50,287,0.59,ONLINE,PAID,4243,C,Boston,49.12
7b59edf7847,37ddd66a2d8,18/8/2021,68887991,3,Amazon,16,59,3,1,2020,636.5,161,66,67,4.13,ONLINE,PAID,5730,B,San Jose,105.5
7b6fbf0f370,780addf162f,7/9/2021,68887992,1,Amazon,16,59,3,1,2020,250.37,41,123,175,0.48,ONLINE,PAID,5997,D,New York,58.37
7b74cb77aea,5f5692233bc,19/8/2021,68888101,1,Amazon,17,0,3,1,2020,300.37,82,80,273,4.52,ONLINE,PAID,5095,B,San Jose,35.37
7b77c020e2c,1daf88237f5,2/8/2021,68888102,1,Betsy,17,0,3,1,2020,201.61,257,220,165,2.69,ONLINE,PAID,4650,A,Birmingham,18.61
7b78994c91f,bc875deb012,27/9/2021,68888175,1,Betsy,17,0,3,1,2020,198.46,158,155,172,1.32,ONLINE,PAID,4480,B,San Jose,56.46
7b7c0e70204,19a141c75ce,1/9/2021,68888225,1,Amazon,17,0,3,1,2020,242.69,280,120,24,4.37,ONLINE,PAID,4380,C,Boston,12.69
7b86e5235b0,757533a97ab,28/9/2021,68888234,1,Amazon,17,0,3,1,2020,302.35,40,22,243,4.38,ONLINE,PAID,5495,B,San Jose,41.35
7b9afee153d,da73c21159d,29/9/2021,68888244,6,Amazon,17,0,3,1,2020,1129.1,145,76,10,2.18,ONLINE,PAID,8185,D,New York,143.1
7b9d3057954,690b13dba62,21/9/2021,68888323,1,Amazon,17,1,3,1,2020,209.8,218,36,17,5.88,ONLINE,PAID,4631,B,San Jose,17.8
7babb4669eb,c2ef959a275,13/9/2021,68888373,1,Betsy,17,1,3,1,2020,229.83,58,235,155,1.02,ONLINE,PAID,4188,A,Birmingham,56.83
7bac0e8b4c8,e59125fbb0f,30/8/2021,68888403,1,Amazon,17,1,3,1,2020,181.85,110,287,102,0.44,ONLINE,PAID,4459,B,San Jose,47.85
7bae033f361,07309bc9c63,15/8/2021,68888418,1,Betsy,17,1,3,1,2020,301.28,250,292,18,3.33,ONLINE,PAID,5102,C,Boston,42.28
7bb04d97300,e0d2087fa90,16/7/2021,68888536,1,Betsy,17,1,3,1,2020,183.75,131,59,261,5.27,ONLINE,PAID,4901,B,San Jose,18.75
7bb6ce1bda3,a33e5fba2a2,24/9/2021,68888961,1,Amazon,17,2,3,1,2020,233.49,78,275,93,0.48,ONLINE,PAID,4258,D,New York,51.49
7bba5701cb6,ec4c2d6a9a6,6/8/2021,68889166,1,Amazon,17,2,3,1,2020,265.42,210,90,63,0,VOUCHER,PAID,4392,B,San Jose,57.42
7bbfcdf7ac5,010f16447b1,4/9/2021,68889167,1,Betsy,17,2,3,1,2020,316.85,299,272,17,3.48,ONLINE,PAID,5368,A,Birmingham,50.85
7bc4f0c39df,dc444913bdc,18/9/2021,68889206,1,Amazon,17,2,3,1,2020,250.39,217,224,300,0.52,DEBIT,PAID,4908,B,San Jose,35.39
7bc735ba831,9d14b29f201,8/6/2021,68889251,1,Amazon,17,2,3,1,2020,209.36,274,138,71,4.96,ONLINE,PAID,4947,C,Boston,46.36
7bc74f08d49,bf7f5803f57,22/5/2021,68889253,1,Amazon,17,2,3,1,2020,323.38,127,134,283,4.55,ONLINE,PAID,4270,B,San Jose,57.38
7bda33ab136,8234fdb722c,6/8/2021,68889288,1,Amazon,17,2,3,1,2020,198.86,213,221,89,1.45,ONLINE,PAID,4472,D,New York,18.86
7bdca68b5f3,cc7e3cab048,8/7/2021,68889412,1,Amazon,17,2,3,1,2020,196.21,246,76,109,3.87,ONLINE,PAID,1215,B,San Jose,57.21
7be0d92df95,69f7ddeea0a,13/8/2021,68889456,1,Amazon,17,3,3,1,2020,205.9,284,88,111,0.3,ONLINE,PAID,1676,A,Birmingham,41.9
7bea5b1a95c,e6cbc76b598,30/9/2021,68889509,3,Amazon,17,3,3,1,2020,662.08,167,289,168,8.11,ONLINE,PAID,1226,B,San Jose,91.08
7beb7bfa9a8,7f4dcc7a6ed,28/9/2021,68889510,1,Amazon,17,3,3,1,2020,268.6,79,233,101,0,ONLINE,PAID,1016,C,Boston,24.6
7bf5717d8b9,6cf08916754,4/10/2021,68889616,1,Betsy,17,3,3,1,2020,232.33,47,298,27,0.56,ONLINE,PAID,1722,B,San Jose,50.33
7bf82ec87d4,dabc8a860dd,7/10/2021,68889700,1,Betsy,17,3,3,1,2020,293.76,258,273,133,1.73,ONLINE,PAID,1864,D,New York,18.76
7bf8b967a90,253f15c00a9,2/10/2021,68889703,1,Amazon,17,3,3,1,2020,256.31,202,80,209,2.88,ONLINE,PAID,1553,B,San Jose,30.31
7bfab56e576,388c7fc200d,30/9/2021,68889829,1,Amazon,17,4,3,1,2020,187.1,287,161,209,2.34,ONLINE,PAID,2463,A,Birmingham,16.1
7bfe41c20fd,ae79e816298,6/10/2021,68889843,1,Amazon,17,4,3,1,2020,253.2,226,142,112,0.91,ONLINE,PAID,1446,B,San Jose,14.2
7bff9be53c5,c30a34a8e3e,5/10/2021,68889920,1,Betsy,17,4,3,1,2020,199,169,290,251,5.64,ONLINE,PAID,1822,C,Boston,15
7c00f2402d3,c1ade8db795,31/5/2020,68890082,1,Amazon,17,4,3,1,2020,272.11,200,254,249,0.65,ONLINE,PAID,1342,B,San Jose,31.11
7c049dcc572,4bb40ccb85a,28/9/2021,68890083,1,Betsy,17,4,3,1,2020,170.78,247,172,245,5.04,ONLINE,PAID,1015,D,New York,13.78
7c0600fc00d,b4a288c6813,4/10/2021,68890231,1,Amazon,17,5,3,1,2020,288.13,17,291,87,1.29,ONLINE,PAID,1941,B,San Jose,17.13
7c19404c1d7,6e74fce227c,5/10/2021,68890246,1,Amazon,17,5,3,1,2020,268.38,245,221,50,1.17,DEBIT,PAID,3121,A,Birmingham,14.38
7c1fa2f275f,cbd7a2eb524,30/9/2021,68890292,1,Betsy,17,5,3,1,2020,258.9,45,44,276,7.36,ONLINE,PAID,1437,B,San Jose,19.9
7c23ded9f35,0d8f391b827,1/10/2021,68890293,1,Amazon,17,5,3,1,2020,274.04,294,213,120,0.57,ONLINE,PAID,1170,C,Boston,41.04
7c2ba0c5681,76f3b50a1bb,6/10/2021,68890454,1,Betsy,17,5,3,1,2020,242.6,76,137,267,4.04,ONLINE,PAID,1070,B,San Jose,50.6
7c2d1b098e9,a758dbf6d1a,27/8/2021,68890614,1,Betsy,17,6,3,1,2020,324.77,206,297,220,0.54,ONLINE,PAID,1248,D,New York,23.77
7c39fd91077,8a7e413165c,6/7/2021,68890833,1,Betsy,17,6,3,1,2020,322.7,236,142,45,0.53,ONLINE,PAID,1965,B,San Jose,40.7
7c3be610ff0,0b31387ff81,2/9/2021,68890835,1,Amazon,17,6,3,1,2020,196.6,115,68,291,0,ONLINE,PAID,1321,A,Birmingham,15.6
7c3f8b90cef,cd7c572091d,9/9/2021,68890983,1,Amazon,17,6,3,1,2020,199.82,233,288,270,0.87,ONLINE,PAID,1943,B,San Jose,16.82
7c44d06e182,01354753395,9/10/2021,68890986,1,Amazon,17,6,3,1,2020,313.68,14,199,297,2.68,ONLINE,PAID,1983,C,Boston,53.68
7c4ee069d76,9ade7a664f5,26/9/2021,68891013,1,Amazon,17,6,3,1,2020,296.42,215,172,264,0.37,ONLINE,PAID,1212,B,San Jose,41.42
7c5323fa84c,1fb84ac40db,21/10/2021,68891131,1,Amazon,17,7,3,1,2020,294.81,66,46,136,0,VOUCHER,PAID,1238,D,New York,15.81
7c5359e2243,a4983847114,1/11/2021,68891132,1,Betsy,17,7,3,1,2020,263.21,49,248,150,3.18,ONLINE,PAID,1949,B,San Jose,35.21
7c538330764,4881e8e2fa4,28/9/2021,68891215,1,Amazon,17,7,3,1,2020,284.06,150,98,50,1.18,ONLINE,PAID,1698,A,Birmingham,42.06
7c53c41472e,133bd4b6351,29/9/2021,68891225,1,Amazon,17,7,3,1,2020,285.67,46,107,110,0.84,ONLINE,PAID,3272,B,San Jose,28.67
7c56091a68a,1bb5bce0929,30/9/2021,68891355,10,Betsy,17,8,3,1,2020,1996.61,140,185,160,3.83,ONLINE,PAID,1851,C,Boston,81.61
7c57b946994,9069d1fff7f,26/9/2021,68891372,1,Amazon,17,8,3,1,2020,271.59,57,246,156,0,VOUCHER_STORE,PAID,1733,B,San Jose,50.59
7c5b8ed17f7,87a93d62b14,26/8/2021,68891390,1,Amazon,17,8,3,1,2020,220.34,275,290,75,1.39,ONLINE,PAID,1399,D,New York,57.34
7c669515cfc,6404f78a155,27/8/2021,68891522,1,Amazon,17,8,3,1,2020,325.01,230,190,193,5.24,ONLINE,PAID,1216,B,San Jose,34.01
7c6a3f8107a,d2fd9327f79,10/12/2021,68891570,1,Amazon,17,9,3,1,2020,263.48,14,173,271,4.06,ONLINE,PAID,1211,A,Birmingham,18.48
7c802d9c403,2935843680c,31/8/2021,68891768,1,Amazon,17,9,3,1,2020,283.93,19,123,202,0.81,ONLINE,PAID,1822,B,San Jose,35.93
7c8a309f61f,5b351726d57,19/10/2021,68891769,1,Amazon,17,9,3,1,2020,310.76,90,290,17,4.04,DEBIT,PAID,2720,C,Boston,23.76
7c8f210dd66,f410820fe0e,8/10/2021,68891780,1,Amazon,17,9,3,1,2020,214.78,228,41,95,2.38,ONLINE,PAID,1904,B,San Jose,11.78
7ca1da2f710,020e6e5a965,7/10/2021,68891823,3,Betsy,17,9,3,1,2020,686.72,137,273,11,3.02,ONLINE,PAID,1388,D,New York,56.72
7cba819adc1,ee725391b04,8/10/2021,68891958,1,Betsy,17,9,3,1,2020,191.92,235,143,287,1.31,ONLINE,PAID,1929,B,San Jose,44.92
7cc4d0e2c29,0540d33b3cd,9/10/2021,68891992,1,Amazon,17,10,3,1,2020,330.66,286,37,240,0,MEAL_BENEFIT,PAID,5048,A,Birmingham,55.66
7cc8466ec29,464a4205b02,10/10/2021,68891994,1,Amazon,17,10,3,1,2020,259.5,154,179,289,5.14,ONLINE,PAID,36904,B,San Jose,59.5
7ccc5d8796c,04a7de10094,30/9/2021,68891996,1,Betsy,17,10,3,1,2020,298.78,138,188,220,3.41,ONLINE,PAID,4277,C,Boston,56.78
7cd4900b554,ae9c8c78536,1/10/2021,68892110,1,Amazon,17,10,3,1,2020,288.06,244,54,155,0.96,ONLINE,PAID,4811,B,San Jose,36.06
7cdb410dddd,be65b892a1f,3/10/2021,68892446,1,Betsy,17,10,3,1,2020,219.7,272,155,194,3.34,ONLINE,PAID,5235,D,New York,42.7
7ce3b1f5885,c47a6c5276c,1/10/2021,68892657,1,Betsy,17,11,3,1,2020,250.91,55,154,42,0,VOUCHER,PAID,4232,B,San Jose,19.91
7ce662344ba,c8d6d56e75f,29/9/2021,68892664,1,Betsy,17,11,3,1,2020,205.76,144,64,292,2.27,ONLINE,PAID,5979,A,Birmingham,43.76
7cef1e92063,26150466867,30/9/2021,68892725,1,Betsy,17,11,3,1,2020,295.09,28,201,221,0,MEAL_BENEFIT,PAID,4253,B,San Jose,28.09
7cf80fa809f,faa8b01a81e,1/10/2021,68892833,1,Amazon,17,11,3,1,2020,333.24,249,156,137,0.7,ONLINE,PAID,4720,C,Boston,44.24
7cff2195456,f3e1f4abc86,21/11/2021,68892991,3,Betsy,17,11,3,1,2020,758.95,13,79,117,3.75,ONLINE,PAID,22244,B,San Jose,54.95
7d00e37659a,1b934cf07aa,22/11/2021,68893249,1,Betsy,17,12,3,1,2020,330.78,265,107,146,2.91,ONLINE,PAID,5197,D,New York,36.78
7d02e4c42b4,6fbfe9d1002,4/10/2021,68893302,1,Amazon,17,12,3,1,2020,363.56,292,206,159,1.05,ONLINE,PAID,5572,B,San Jose,34.56
7d0ec721875,168615f7ee4,13/10/2021,68893316,1,Amazon,17,12,3,1,2020,303.16,71,52,73,0.81,ONLINE,PAID,5143,A,Birmingham,17.16
7d11afc8e2b,3a9507f23a5,27/9/2021,68893364,1,Betsy,17,13,3,1,2020,323.8,132,185,49,0,VOUCHER,PAID,5573,B,San Jose,22.8
7d157afc427,c507abb355b,16/10/2021,68893413,1,Betsy,17,13,3,1,2020,248.76,30,268,95,3.99,ONLINE,PAID,5559,C,Boston,45.76
7d183309ea4,448d84800c7,28/10/2021,68893435,1,Amazon,17,13,3,1,2020,270.71,271,289,106,3.05,ONLINE,PAID,9826,B,San Jose,50.71
7d1a0358743,5f3f0a63d7b,24/9/2021,68893451,1,Betsy,17,13,3,1,2020,282.82,298,245,61,4.14,ONLINE,PAID,4329,D,New York,55.82
7d1d20dd522,08811967a35,6/10/2021,68893591,1,Amazon,17,13,3,1,2020,154.53,145,117,197,3.05,ONLINE,PAID,4000,B,San Jose,43.53
7d249b1f64f,37f9722762e,7/10/2021,68893707,1,Amazon,17,13,3,1,2020,181.22,120,292,286,3.42,ONLINE,PAID,5757,A,Birmingham,14.22
7d3b911a15c,28c64431f78,21/9/2021,68893708,1,Amazon,17,13,3,1,2020,182.41,184,236,102,4.22,ONLINE,PAID,4391,B,San Jose,17.41
7d3c2397320,11e92f379b6,11/10/2021,68894024,3,Amazon,17,14,3,1,2020,814.3,139,27,59,5.91,ONLINE,PAID,5669,C,Boston,45.3
7d43a1185d2,8f65f791d1e,24/9/2021,68894231,1,Amazon,17,14,3,1,2020,321.84,115,121,94,4.21,ONLINE,PAID,9987,B,San Jose,11.84
7d44d8335cd,c313542a0ff,25/9/2021,68894444,1,Amazon,17,14,3,1,2020,283.73,85,103,271,5.92,ONLINE,PAID,4381,D,New York,12.73
7d5155d2f40,f69e28a8a62,26/9/2021,68894457,1,Betsy,17,14,3,1,2020,298.1,143,80,266,4.9,ONLINE,PAID,4133,B,San Jose,47.1
7d5b83d7b04,f4695121771,27/9/2021,68894537,1,Amazon,17,15,3,1,2020,277.92,136,236,98,0.46,ONLINE,PAID,4794,A,Birmingham,54.92
7d6e099d38b,855f61e0a9a,21/9/2021,68894642,1,Amazon,17,15,3,1,2020,314.59,226,286,162,0.39,ONLINE,PAID,5221,B,San Jose,44.59
7d73047d62a,3eb6e083123,10/8/2021,68894723,1,Amazon,17,15,3,1,2020,291.09,38,52,154,0,VOUCHER,PAID,5493,C,Boston,44.09
7d747f8003d,17ac0b169c5,3/10/2021,68894778,1,Betsy,17,15,3,1,2020,229.95,40,289,285,1.53,ONLINE,PAID,4648,B,San Jose,52.95
7d802dd1094,1d124359f92,26/10/2021,68894779,1,Betsy,17,15,3,1,2020,260.24,144,13,132,7.97,ONLINE,PAID,4433,D,New York,57.24
7d933b8962d,ba49e8587fd,29/8/2021,68894918,1,Betsy,17,16,3,1,2020,193.82,191,289,299,2.94,ONLINE,PAID,5971,B,San Jose,15.82
7d969ec64f5,0f04e19b60a,22/8/2021,68894998,1,Amazon,17,16,3,1,2020,200.5,121,70,249,0.78,ONLINE,PAID,5712,A,Birmingham,12.5
7d9c2748086,23fafe35735,13/10/2021,68895069,1,Betsy,17,16,3,1,2020,305.2,55,155,89,6.32,ONLINE,PAID,4528,B,San Jose,20.2
7daa51f35a3,60c35957e01,4/10/2021,68895074,1,Betsy,17,16,3,1,2020,202.92,28,38,285,3.29,ONLINE,PAID,10947,C,Boston,10.92
7db2a0ceb52,96c5867257a,5/10/2021,68895146,1,Amazon,17,16,3,1,2020,148.28,236,85,299,0,VOUCHER,PAID,5349,B,San Jose,16.28
7db2b3ac601,67647dea1b7,6/10/2021,68895171,1,Betsy,17,16,3,1,2020,230.51,72,77,130,0.54,ONLINE,PAID,4929,D,New York,44.51
7db63a6fc59,842eb1f1fe2,7/10/2021,68895180,1,Amazon,17,16,3,1,2020,256.63,293,146,38,4.9,ONLINE,PAID,4020,B,San Jose,59.63
7dbcb67d5b3,a059d0ac367,14/10/2021,68895211,1,Amazon,17,17,3,1,2020,199.09,30,128,125,4.66,ONLINE,PAID,5838,A,Birmingham,19.09
7dbd6f49c9e,78f01d7a6e5,26/9/2021,68895277,1,Amazon,17,17,3,1,2020,245.86,22,212,26,0.91,ONLINE,PAID,5394,B,San Jose,36.86
7dbdc7e57d7,c9e576c1b9d,28/9/2021,68895309,1,Betsy,17,17,3,1,2020,221.59,13,202,27,1.27,ONLINE,PAID,4482,C,Boston,47.59
7dc570e267a,2781283e97e,29/9/2021,68895499,1,Amazon,17,18,3,1,2020,230.06,162,202,52,8.31,ONLINE,PAID,5733,B,San Jose,17.06
7dc72144d19,61e4c3c2c00,30/9/2021,68895521,1,Amazon,17,18,3,1,2020,210.86,81,246,104,3.8,ONLINE,PAID,5186,D,New York,14.86
7dcf09b89aa,413fe6db79d,1/10/2021,68895539,1,Amazon,17,18,3,1,2020,294.69,252,77,53,0.49,ONLINE,PAID,4024,B,San Jose,18.69
