payment_order_id,height_of_package,width_of_package,length_of_package,payment_fee,payment_method,payment_status,shipping_weight,Warehouse_block,Warehouse_city,order_date
68963346,104,40,171,1.4,ONLINE,PAID,1927,B,San Jose,15/09/2021
68963430,92,37,32,1.05,ONLINE,PAID,1918,A,Birmingham,16/09/2021
68963519,55,244,230,0,VOUCHER,PAID,3391,B,San Jose,07/07/2021
68963520,117,133,237,1.05,ONLINE,PAID,1563,C,Boston,12/07/2021
68963543,152,130,239,2.54,ONLINE,PAID,1631,B,San Jose,06/09/2021
68963544,168,117,97,0,VOUCHER,PAID,1512,D,New York,09/07/2021
68963700,103,182,251,5.49,ONLINE,PAID,1053,B,San Jose,03/11/2021
68963856,188,229,276,0.52,ONLINE,PAID,1960,A,Birmingham,05/06/2021
68963920,239,78,99,0.94,ONLINE,PAID,1495,B,San Jose,19/09/2021
68964114,290,12,209,0.33,ONLINE,PAID,1697,C,Boston,06/05/2021
68964426,213,13,85,1.39,ONLINE,PAID,1597,B,San Jose,18/09/2021
68964434,153,270,32,1.25,ONLINE,PAID,1205,D,New York,24/08/2021
68964477,16,220,50,0.42,ONLINE,PAID,1705,B,San Jose,26/08/2021
68964565,102,258,299,0.52,ONLINE,PAID,1505,A,Birmingham,01/05/2021
68964566,130,181,178,0.93,ONLINE,PAID,1384,B,San Jose,17/07/2021
68964762,176,112,29,0,VOUCHER,PAID,1817,C,Boston,30/07/2021
68964763,294,69,41,4.5,ONLINE,PAID,1809,B,San Jose,18/09/2021
68964803,49,47,227,1.75,ONLINE,PAID,1358,D,New York,19/09/2021
68964943,233,296,42,0.66,ONLINE,PAID,1653,B,San Jose,20/09/2021
68964947,281,129,290,0.81,ONLINE,PAID,1709,A,Birmingham,20/07/2021
68965004,161,96,232,3.14,ONLINE,PAID,1084,B,San Jose,28/08/2021
68965048,170,234,155,0.76,ONLINE,PAID,1869,C,Boston,05/07/2021
68965050,129,84,134,0.65,ONLINE,PAID,1349,B,San Jose,23/03/2021
68965058,181,252,184,5.06,ONLINE,PAID,4620,D,New York,29/07/2021
68965093,19,211,30,0.88,ONLINE,PAID,5163,B,San Jose,24/07/2021
68965094,271,164,230,0.45,ONLINE,PAID,5100,A,Birmingham,17/03/2021
68965095,208,277,80,0.39,ONLINE,PAID,31089,B,San Jose,18/03/2021
68965179,90,196,271,0.43,ONLINE,PAID,5919,C,Boston,03/08/2021
68965338,291,93,195,1.66,ONLINE,PAID,4907,B,San Jose,19/08/2021
68965652,299,69,103,3.78,ONLINE,PAID,4522,D,New York,12/08/2021
68965654,40,206,107,0.43,ONLINE,PAID,4932,B,San Jose,08/08/2021
68965713,81,213,107,2.26,ONLINE,PAID,4805,A,Birmingham,17/08/2021
68965760,162,32,151,0.87,ONLINE,PAID,5045,B,San Jose,08/08/2021
68965761,24,167,166,1.67,ONLINE,PAID,4793,C,Boston,18/06/2021
68965762,259,164,271,1.31,ONLINE,PAID,4403,B,San Jose,18/09/2021
68965836,207,73,245,0.3,DEBIT,PAID,5986,D,New York,18/09/2021
68965862,85,222,292,1.81,ONLINE,PAID,5604,B,San Jose,24/07/2021
68965878,205,203,85,0,VOUCHER,PAID,4659,A,Birmingham,30/07/2021
68965904,95,11,43,1.07,ONLINE,PAID,4605,B,San Jose,19/09/2021
68966130,240,267,49,2.54,ONLINE,PAID,5488,C,Boston,10/09/2021
68966195,34,286,55,3.92,ONLINE,PAID,4324,B,San Jose,02/10/2021
68966204,135,36,161,0.91,ONLINE,PAID,5389,D,New York,10/09/2021
68966244,208,33,66,3.44,ONLINE,PAID,5023,B,San Jose,28/09/2021
68966305,251,132,133,0.45,DEBIT,PAID,4555,A,Birmingham,07/09/2021
68966372,153,162,76,2.33,ONLINE,PAID,9961,B,San Jose,28/09/2021
68966409,289,39,28,5.27,ONLINE,PAID,4497,C,Boston,18/08/2021
68966423,32,104,120,1.07,ONLINE,PAID,11405,B,San Jose,07/09/2021
68966515,248,147,270,0.82,ONLINE,PAID,5868,D,New York,19/08/2021
68966841,260,88,82,3.43,ONLINE,PAID,4166,B,San Jose,02/08/2021
68966842,135,262,156,0.75,ONLINE,PAID,4575,A,Birmingham,27/09/2021
68966844,77,77,137,0,VOUCHER,PAID,5417,B,San Jose,01/09/2021
68966974,249,112,256,0.31,ONLINE,PAID,5746,C,Boston,28/09/2021
68967007,25,180,24,0,VOUCHER,PAID,5378,B,San Jose,20/09/2021
68967025,279,70,32,0.5,ONLINE,PAID,5338,D,New York,21/09/2021
68967042,242,140,180,3.43,ONLINE,PAID,4336,B,San Jose,13/09/2021
68967087,38,261,36,4.87,ONLINE,PAID,5449,A,Birmingham,30/08/2021
68967224,146,33,162,3.42,ONLINE,PAID,4553,B,San Jose,15/08/2021
68967272,250,160,14,4.96,ONLINE,PAID,5943,C,Boston,16/07/2021
68967321,75,209,227,0.89,ONLINE,PAID,19775,B,San Jose,24/09/2021
68967665,53,293,241,7.01,ONLINE,PAID,5791,D,New York,06/08/2021
68967709,133,242,205,0.85,ONLINE,PAID,4304,B,San Jose,04/09/2021
68967816,294,123,288,0,VOUCHER,PAID,4193,A,Birmingham,18/09/2021
68967835,127,256,253,0.94,DEBIT,PAID,5101,B,San Jose,08/06/2021
68967863,50,289,192,0.7,ONLINE,PAID,5459,C,Boston,22/05/2021
68967923,226,267,281,0.77,ONLINE,PAID,4410,B,San Jose,06/08/2021
68967924,198,139,281,0,MEAL_BENEFIT,PAID,5659,D,New York,08/07/2021
68967985,97,124,129,0.51,ONLINE,PAID,5897,B,San Jose,13/08/2021
68968061,267,71,138,0.51,ONLINE,PAID,5737,A,Birmingham,30/09/2021
68968180,219,35,237,4.73,ONLINE,PAID,4754,B,San Jose,28/09/2021
68968230,22,187,106,2.89,ONLINE,PAID,5328,C,Boston,04/10/2021
68968231,42,148,108,3.54,ONLINE,PAID,5724,B,San Jose,07/10/2021
68968233,211,236,36,0,MEAL_BENEFIT,PAID,4305,D,New York,02/10/2021
68968326,257,120,192,1.43,ONLINE,PAID,5614,B,San Jose,30/09/2021
68968434,51,148,222,2.27,ONLINE,PAID,4711,A,Birmingham,06/10/2021
68968746,25,45,60,1.59,ONLINE,PAID,19334,B,San Jose,05/10/2021
68968845,209,45,267,1.86,ONLINE,PAID,4965,C,Boston,31/05/2020
68968851,54,246,71,3.08,ONLINE,PAID,10499,B,San Jose,28/09/2021
68968860,28,214,196,2.51,ONLINE,PAID,9917,D,New York,04/10/2021
68968908,79,157,281,2.25,ONLINE,PAID,4193,B,San Jose,05/10/2021
68969000,226,246,225,1.2,ONLINE,PAID,5495,A,Birmingham,30/09/2021
68969163,289,16,225,2.17,ONLINE,PAID,5683,B,San Jose,05/10/2021
68969197,293,104,272,2.75,ONLINE,PAID,4766,C,Boston,06/10/2021
68969247,263,178,189,1.2,ONLINE,PAID,5550,B,San Jose,27/08/2021
68969355,17,191,212,0,VOUCHER,PAID,4623,D,New York,06/07/2021
68969356,130,190,229,0.92,ONLINE,PAID,4946,B,San Jose,02/09/2021
68969466,298,298,251,0,VOUCHER,PAID,4587,A,Birmingham,09/09/2021
68969573,146,80,207,0.6,ONLINE,PAID,5657,B,San Jose,09/10/2021
68969576,210,206,59,0,VOUCHER,PAID,4606,C,Boston,26/09/2021
68969582,290,114,184,6.4,ONLINE,PAID,4741,B,San Jose,21/10/2021
68969733,285,114,70,1.52,ONLINE,PAID,5175,D,New York,01/11/2021
68969895,116,103,23,1.41,ONLINE,PAID,5597,B,San Jose,28/09/2021
68969936,73,245,170,0.37,ONLINE,PAID,4649,A,Birmingham,24/09/2021
68970063,199,120,71,1,ONLINE,PAID,4212,B,San Jose,25/09/2021
68970076,139,37,139,1.52,ONLINE,PAID,4914,C,Boston,26/09/2021
68970122,69,124,166,0.7,ONLINE,PAID,5964,B,San Jose,26/08/2021
68970214,148,66,73,1.94,ONLINE,PAID,5760,D,New York,27/08/2021
68970218,204,75,53,1.8,ONLINE,PAID,4556,B,San Jose,10/12/2021
68970624,89,212,152,0,VOUCHER,PAID,4610,A,Birmingham,31/08/2021
68970625,132,291,245,2.39,ONLINE,PAID,5385,B,San Jose,19/10/2021
68970674,204,297,192,3.5,ONLINE,PAID,5328,C,Boston,08/10/2021
68970820,80,157,57,0,VOUCHER_STORE,PAID,4453,B,San Jose,07/10/2021
68970821,72,75,187,1.64,ONLINE,PAID,4767,D,New York,08/10/2021
68970921,23,204,66,0.82,ONLINE,PAID,4898,B,San Jose,09/10/2021
68971024,251,208,143,1.62,ONLINE,PAID,4184,A,Birmingham,10/10/2021
68971086,298,169,236,7.36,ONLINE,PAID,4511,B,San Jose,30/09/2021
68971111,210,146,114,1.18,ONLINE,PAID,5379,C,Boston,02/10/2021
68971297,167,287,69,0.91,ONLINE,PAID,5010,B,San Jose,03/10/2021
68971346,200,107,155,2.09,ONLINE,PAID,10587,D,New York,01/10/2021
68971348,64,39,116,0.91,ONLINE,PAID,4234,B,San Jose,29/09/2021
68971415,145,151,53,7.81,ONLINE,PAID,4329,A,Birmingham,30/09/2021
68971423,187,173,83,0.95,CREDIT,PAID,4596,B,San Jose,01/10/2021
68971427,34,77,287,0.75,ONLINE,PAID,8606,C,Boston,21/11/2021
68971457,121,239,30,1.83,ONLINE,PAID,4250,B,San Jose,22/11/2021
68971570,189,246,248,6.58,ONLINE,PAID,5418,D,New York,04/10/2021
68971622,97,48,145,2.78,ONLINE,PAID,4566,B,San Jose,13/10/2021
68971681,256,241,182,1.83,ONLINE,PAID,18870,A,Birmingham,27/09/2021
68971720,251,265,247,2.86,ONLINE,PAID,4850,B,San Jose,16/10/2021
68971746,86,104,129,1.54,ONLINE,PAID,5016,C,Boston,28/10/2021
68971747,148,209,158,2.8,ONLINE,PAID,4875,B,San Jose,24/09/2021
68971790,282,83,220,0.57,ONLINE,PAID,5533,D,New York,06/10/2021
68971823,228,27,84,1.77,ONLINE,PAID,5192,B,San Jose,07/10/2021
68971894,202,290,286,0.87,ONLINE,PAID,5678,A,Birmingham,21/09/2021
68971896,154,68,49,0.67,ONLINE,PAID,5564,B,San Jose,11/10/2021
68971959,175,176,32,3.84,ONLINE,PAID,4333,C,Boston,24/09/2021
68972062,248,125,119,1.56,ONLINE,PAID,5440,B,San Jose,25/09/2021
68972202,167,132,46,0,MEAL_BENEFIT,PAID,4635,D,New York,26/09/2021
68972301,10,42,292,5.31,ONLINE,PAID,4323,B,San Jose,27/09/2021
68972321,104,24,30,3.86,ONLINE,PAID,4871,A,Birmingham,21/09/2021
68972454,187,75,234,4.54,ONLINE,PAID,4296,B,San Jose,10/08/2021
68972691,169,82,233,0.4,ONLINE,PAID,5192,C,Boston,03/10/2021
68972700,291,58,260,0.66,ONLINE,PAID,5416,B,San Jose,26/10/2021
68972867,153,120,242,0.85,ONLINE,PAID,5252,D,New York,29/08/2021
68972869,50,249,159,1.01,ONLINE,PAID,5182,B,San Jose,22/08/2021
68972872,267,58,208,0.51,ONLINE,PAID,11063,A,Birmingham,13/10/2021
68972881,287,87,141,0,VOUCHER,PAID,5978,B,San Jose,04/10/2021
68972896,76,63,202,0.39,ONLINE,PAID,4830,C,Boston,05/10/2021
68973002,269,250,78,0.66,ONLINE,PAID,5641,B,San Jose,06/10/2021
68973085,234,86,125,0.49,ONLINE,PAID,4018,D,New York,07/10/2021
68973193,144,104,279,2.8,ONLINE,PAID,5320,B,San Jose,14/10/2021
68973223,117,10,15,0.34,ONLINE,PAID,5897,A,Birmingham,26/09/2021
68973420,236,26,223,0,VOUCHER,PAID,5399,B,San Jose,28/09/2021
68973685,75,176,226,0.64,ONLINE,PAID,4610,C,Boston,29/09/2021
68973875,19,66,53,1.83,DEBIT,PAID,5695,B,San Jose,30/09/2021
68974107,170,240,23,1.23,ONLINE,PAID,5546,D,New York,01/10/2021
68974112,26,240,125,1.64,ONLINE,PAID,5944,B,San Jose,02/10/2021
68974114,262,221,183,0.64,ONLINE,PAID,4165,A,Birmingham,03/10/2021
68974115,63,105,193,2.09,DEBIT,PAID,5883,B,San Jose,14/10/2021
68974430,228,140,199,0.43,ONLINE,PAID,5554,C,Boston,23/10/2021
68974528,166,27,242,6.79,ONLINE,PAID,4498,B,San Jose,24/10/2021
68974538,244,256,156,5.98,ONLINE,PAID,4521,D,New York,28/09/2021
68974637,188,237,298,1.14,ONLINE,PAID,5623,B,San Jose,25/10/2021
68974904,142,90,256,2.32,ONLINE,PAID,5841,A,Birmingham,30/10/2021
68974996,114,245,209,0.72,ONLINE,PAID,4393,B,San Jose,18/10/2021
68975051,213,276,163,1.17,ONLINE,PAID,5617,C,Boston,21/12/2021
68975075,265,286,14,1.35,ONLINE,PAID,5464,B,San Jose,14/10/2021
68975162,266,230,261,0.45,ONLINE,PAID,10563,D,New York,19/02/2022
68975246,219,278,80,1.13,ONLINE,PAID,4660,B,San Jose,17/01/2022
68975250,22,216,170,2.89,ONLINE,PAID,4251,A,Birmingham,25/10/2021
68975254,16,59,292,2.1,ONLINE,PAID,4127,B,San Jose,20/10/2021
68975573,235,115,270,1.17,ONLINE,PAID,4392,C,Boston,21/10/2021
68975592,277,190,163,5.41,ONLINE,PAID,4480,B,San Jose,14/10/2021
68975672,132,186,195,0,VOUCHER,PAID,5749,D,New York,13/10/2021
68975719,295,86,241,0.56,CREDIT,PAID,4107,B,San Jose,24/10/2021
68975813,175,279,198,0,MEAL_BENEFIT,PAID,31992,A,Birmingham,25/10/2021
68975815,222,114,112,0.3,ONLINE,PAID,5324,B,San Jose,09/08/2021
68975816,160,247,263,0,VOUCHER,PAID,4543,C,Boston,14/10/2021
68975901,121,187,104,1.64,ONLINE,PAID,4602,B,San Jose,14/10/2021
68975905,261,275,142,1.64,ONLINE,PAID,4202,D,New York,13/10/2021
68976006,51,25,252,0.45,ONLINE,PAID,5326,B,San Jose,14/10/2021
68976083,176,285,111,1.39,ONLINE,PAID,4639,A,Birmingham,27/09/2021
68976192,251,292,236,2.71,ONLINE,PAID,4310,B,San Jose,28/09/2021
68976196,128,125,270,1.19,ONLINE,PAID,4337,C,Boston,29/09/2021
68976351,79,58,64,0.57,ONLINE,PAID,4146,B,San Jose,19/08/2021
68976433,67,89,152,4.03,ONLINE,PAID,4686,D,New York,20/08/2021
68976481,47,295,173,2.95,ONLINE,PAID,4505,B,San Jose,27/09/2021
68976495,267,37,279,2.8,ONLINE,PAID,5434,A,Birmingham,18/09/2021
68976517,116,200,157,1.72,ONLINE,PAID,8293,B,San Jose,19/09/2021
68976600,249,87,121,1.01,ONLINE,PAID,10900,C,Boston,26/09/2021
68976602,21,45,203,1.64,ONLINE,PAID,5772,B,San Jose,27/09/2021
68976666,177,77,65,0.51,ONLINE,PAID,5197,D,New York,28/09/2021
68976716,87,149,272,4.02,ONLINE,PAID,5004,B,San Jose,09/10/2021
68976758,105,234,267,0.39,ONLINE,PAID,4112,A,Birmingham,15/10/2021
68976907,103,30,165,1.62,ONLINE,PAID,4279,B,San Jose,30/09/2021
68976961,190,119,155,1.51,ONLINE,PAID,10361,C,Boston,09/09/2021
68977022,31,209,27,0.69,ONLINE,PAID,1032,B,San Jose,10/09/2021
68977197,297,78,91,0,VOUCHER,PAID,1046,D,New York,11/09/2021
68977257,52,12,202,1.22,ONLINE,PAID,1708,B,San Jose,12/09/2021
68977263,247,23,138,2.34,ONLINE,PAID,1118,A,Birmingham,13/09/2021
68977265,60,153,128,1.22,ONLINE,PAID,2959,B,San Jose,18/10/2021
68977343,299,26,25,0.88,ONLINE,PAID,1287,C,Boston,29/10/2021
68977350,265,160,196,3.56,ONLINE,PAID,1632,B,San Jose,30/10/2021
68977353,284,93,222,1.13,ONLINE,PAID,1579,D,New York,29/10/2021
68977423,99,63,150,2.34,ONLINE,PAID,1266,B,San Jose,30/10/2021
68977436,73,128,124,0.78,ONLINE,PAID,2447,A,Birmingham,24/10/2021
68977510,145,293,19,0,VOUCHER,PAID,1504,B,San Jose,25/10/2021
68977549,298,97,115,2.34,ONLINE,PAID,1708,C,Boston,26/10/2021
68977556,28,200,186,0.37,ONLINE,PAID,1321,B,San Jose,17/11/2021
68977579,117,288,102,1.8,ONLINE,PAID,1479,D,New York,18/11/2021
68977639,59,254,285,0.88,ONLINE,PAID,1471,B,San Jose,19/11/2021
68977661,39,260,282,3.09,ONLINE,PAID,1060,A,Birmingham,31/12/2021
68977663,249,235,274,1.02,ONLINE,PAID,4749,B,San Jose,01/01/2022
68977665,14,267,152,4.15,ONLINE,PAID,4240,C,Boston,02/01/2022
68977733,78,194,169,2.99,ONLINE,PAID,4696,B,San Jose,14/11/2021
68977802,288,208,16,2.31,ONLINE,PAID,4555,D,New York,19/08/2021
68977821,210,19,265,1.71,ONLINE,PAID,4553,B,San Jose,21/10/2021
68977868,56,139,47,5.85,ONLINE,PAID,5922,A,Birmingham,23/10/2021
68977957,181,292,206,5.17,ONLINE,PAID,5214,B,San Jose,24/10/2021
68978098,151,275,50,5.02,ONLINE,PAID,5322,C,Boston,25/10/2021
68978250,131,193,158,3.85,ONLINE,PAID,4179,B,San Jose,13/10/2021
68978370,21,18,229,1.29,ONLINE,PAID,5340,D,New York,14/10/2021
68978494,57,50,126,0.55,ONLINE,PAID,4472,B,San Jose,03/11/2021
68978600,130,202,163,0,VOUCHER,PAID,5852,A,Birmingham,05/10/2021
68978605,226,241,19,0.75,ONLINE,PAID,4938,B,San Jose,06/10/2021
68978610,132,244,248,3.34,ONLINE,PAID,4244,C,Boston,07/10/2021
68978748,196,158,223,0,VOUCHER,PAID,4774,B,San Jose,02/11/2021
68978809,148,36,151,0.52,ONLINE,PAID,5604,D,New York,03/11/2021
68978837,159,168,50,1.29,ONLINE,PAID,4488,B,San Jose,04/11/2021
68978958,171,76,32,2.75,ONLINE,PAID,9486,A,Birmingham,05/11/2021
68979002,152,155,87,0.83,ONLINE,PAID,4166,B,San Jose,06/11/2021
68979022,13,251,97,0.88,ONLINE,PAID,5068,C,Boston,07/11/2021
68979028,40,172,41,0.39,ONLINE,PAID,5749,B,San Jose,04/11/2021
68979034,67,240,107,1.06,ONLINE,PAID,5456,D,New York,26/10/2021
68979137,223,203,147,1.95,ONLINE,PAID,5624,B,San Jose,14/09/2021
68979370,86,226,24,1.04,ONLINE,PAID,25234,A,Birmingham,24/11/2021
68979593,106,231,278,1.49,ONLINE,PAID,1673,B,San Jose,26/10/2021
68979698,100,95,85,5.09,ONLINE,PAID,1822,C,Boston,06/09/2021
68979806,279,188,261,0.14,ONLINE,PAID,1303,B,San Jose,20/12/2021
68979909,147,105,33,0,VOUCHER,PAID,1080,D,New York,21/12/2021
68980035,271,279,196,0,VOUCHER,PAID,1192,B,San Jose,22/12/2021
68980155,143,12,125,1.38,ONLINE,PAID,1876,A,Birmingham,23/12/2021
68980215,273,251,238,2.77,ONLINE,PAID,1647,B,San Jose,05/11/2021
68980466,297,255,41,4.7,ONLINE,PAID,2918,C,Boston,26/08/2021
68980494,175,182,186,4.35,ONLINE,PAID,1223,B,San Jose,25/10/2021
68980693,125,84,161,0.48,ONLINE,PAID,1140,D,New York,27/10/2021
68980827,233,265,259,13.76,ONLINE,PAID,2517,B,San Jose,19/11/2021
68980838,27,118,55,3.59,ONLINE,PAID,1852,A,Birmingham,20/11/2021
68980840,194,218,259,1.59,ONLINE,PAID,1072,B,San Jose,26/10/2021
68980860,182,192,20,5.74,ONLINE,PAID,1284,C,Boston,30/10/2021
68981075,214,219,140,1.48,ONLINE,PAID,1210,B,San Jose,05/11/2021
68981199,66,179,203,0,DEBIT,PAID,1702,D,New York,01/09/2021
68981201,167,176,196,3.06,ONLINE,PAID,1429,B,San Jose,22/10/2021
68981352,46,289,238,2.53,ONLINE,PAID,1154,A,Birmingham,05/11/2021
68981435,293,130,225,1.78,ONLINE,PAID,1044,B,San Jose,01/11/2021
68981739,182,239,162,1.01,ONLINE,PAID,1532,C,Boston,06/09/2021
68981740,300,91,294,0,VOUCHER,PAID,3599,B,San Jose,27/12/2021
68981746,25,244,93,4.5,ONLINE,PAID,1155,D,New York,01/01/2022
68981749,240,157,218,0.99,ONLINE,PAID,1033,B,San Jose,04/11/2021
68981754,262,268,177,2.53,ONLINE,PAID,1776,A,Birmingham,03/11/2021
68981755,177,88,217,0,VOUCHER_STORE,PAID,1290,B,San Jose,04/11/2021
68981756,108,130,158,2.86,ONLINE,PAID,1150,C,Boston,05/11/2021
68981758,158,118,141,3.99,ONLINE,PAID,1903,B,San Jose,02/11/2021
68981763,207,44,218,1.11,ONLINE,PAID,1059,D,New York,12/08/2021
68981796,23,35,72,0.52,ONLINE,PAID,1906,B,San Jose,01/11/2021
68981828,268,60,120,3.71,ONLINE,PAID,2430,A,Birmingham,16/11/2021
68981882,12,239,48,3.01,ONLINE,PAID,1593,B,San Jose,06/11/2021
68981883,29,215,35,1.82,ONLINE,PAID,1241,C,Boston,23/08/2021
68981913,196,236,293,3.02,ONLINE,PAID,1736,B,San Jose,17/09/2021
68981930,18,87,275,2.04,ONLINE,PAID,1284,D,New York,19/12/2021
68981975,256,127,84,1.18,ONLINE,PAID,1694,B,San Jose,20/12/2021
68982285,262,281,104,0.81,ONLINE,PAID,1860,A,Birmingham,21/12/2021
68982399,71,25,181,1.54,ONLINE,PAID,1201,B,San Jose,05/11/2021
68982509,195,47,17,0,VOUCHER,PAID,1491,C,Boston,09/01/2022
68982600,73,94,205,3.93,ONLINE,PAID,1018,B,San Jose,21/10/2021
68982602,271,10,23,4.14,ONLINE,PAID,1300,D,New York,28/11/2021
68982605,45,227,92,0.72,ONLINE,PAID,1261,B,San Jose,29/11/2021
68982647,80,256,107,1.84,ONLINE,PAID,1530,A,Birmingham,10/11/2021
68982683,203,137,114,0.72,ONLINE,PAID,1249,B,San Jose,03/11/2021
68982871,295,230,261,2.18,ONLINE,PAID,3378,C,Boston,17/09/2021
68982970,188,131,241,3.02,ONLINE,PAID,3339,B,San Jose,07/12/2021
68982972,60,223,211,5.41,ONLINE,PAID,1924,D,New York,05/02/2022
68982987,101,31,250,0.67,ONLINE,PAID,1693,B,San Jose,03/11/2021
68983033,158,280,199,0.78,ONLINE,PAID,1659,A,Birmingham,07/11/2021
68983104,119,66,67,3.6,ONLINE,PAID,1197,B,San Jose,13/01/2022
68983225,96,14,46,1.9,ONLINE,PAID,1334,C,Boston,28/11/2021
68983263,130,148,151,0.99,ONLINE,PAID,1324,B,San Jose,12/01/2022
68983368,194,13,251,1.12,ONLINE,PAID,1928,D,New York,25/10/2021
68983408,110,284,105,0.61,ONLINE,PAID,1806,B,San Jose,23/12/2021
68983472,290,199,94,5.14,ONLINE,PAID,1798,A,Birmingham,24/12/2021
68983525,82,80,259,2.26,ONLINE,PAID,1809,B,San Jose,25/12/2021
68983539,200,59,258,2.8,ONLINE,PAID,1326,C,Boston,19/01/2022
68983593,290,232,212,1.17,DEBIT,PAID,1729,B,San Jose,27/11/2021
68983696,40,212,217,1.1,ONLINE,PAID,1606,D,New York,23/11/2021
68983771,149,165,143,0.51,ONLINE,PAID,1946,B,San Jose,26/11/2021
68983815,104,35,155,1.77,DEBIT,PAID,1371,A,Birmingham,06/11/2021
68983901,177,158,76,5.27,ONLINE,PAID,1480,B,San Jose,10/11/2021
68983983,243,262,194,6.9,ONLINE,PAID,1690,C,Boston,11/11/2021
68984022,61,12,42,0.57,ONLINE,PAID,1695,B,San Jose,04/11/2021
68984141,65,70,83,3.31,ONLINE,PAID,1232,D,New York,01/11/2021
68984253,226,143,100,1.03,DEBIT,PAID,5616,B,San Jose,24/11/2021
68984256,118,279,83,3.42,ONLINE,PAID,5392,A,Birmingham,10/11/2021
68984365,106,148,119,3.34,ONLINE,PAID,5133,B,San Jose,31/10/2021
68984397,231,232,179,1.26,ONLINE,PAID,5845,C,Boston,01/11/2021
68984423,287,299,54,0.49,ONLINE,PAID,4179,B,San Jose,02/11/2021
68984481,146,297,44,3.5,ONLINE,PAID,4318,D,New York,03/11/2021
68984569,85,54,85,1.64,ONLINE,PAID,4186,B,San Jose,24/12/2021
68984586,127,252,108,1.41,ONLINE,PAID,5218,A,Birmingham,12/12/2021
68984592,190,275,62,4.07,ONLINE,PAID,5821,B,San Jose,13/12/2021
68984623,43,292,43,3.92,ONLINE,PAID,5302,C,Boston,14/12/2021
68984708,188,297,159,0.26,ONLINE,PAID,9612,B,San Jose,15/12/2021
68984768,300,17,15,0,VOUCHER,PAID,4112,D,New York,16/12/2021
68984771,150,33,228,1.59,ONLINE,PAID,4432,B,San Jose,27/02/2022
68984817,175,297,110,1.29,ONLINE,PAID,5632,A,Birmingham,28/02/2022
68984877,102,254,84,1.12,ONLINE,PAID,10264,B,San Jose,24/11/2021
68984895,266,167,83,4.34,ONLINE,PAID,4483,C,Boston,20/02/2022
68984942,180,159,37,0.51,ONLINE,PAID,4725,B,San Jose,18/11/2021
68984943,11,200,45,0,VOUCHER,PAID,5267,D,New York,25/11/2021
68984948,169,70,98,3.99,ONLINE,PAID,5165,B,San Jose,26/11/2021
68984981,279,144,185,6.71,ONLINE,PAID,5858,A,Birmingham,18/12/2021
68985048,217,225,99,4,ONLINE,PAID,5596,B,San Jose,19/12/2021
68985198,60,248,203,1.83,ONLINE,PAID,4692,C,Boston,22/11/2021
68985286,192,183,208,0.61,ONLINE,PAID,4677,B,San Jose,27/11/2021
68985359,264,17,271,0.49,ONLINE,PAID,5694,D,New York,05/12/2021
68985361,109,237,184,4.16,ONLINE,PAID,4054,B,San Jose,06/12/2021
68985370,56,210,153,3.73,ONLINE,PAID,4504,A,Birmingham,11/02/2022
68985379,107,145,49,3.7,ONLINE,PAID,4645,B,San Jose,15/11/2021
68985430,214,223,83,0.9,ONLINE,PAID,4298,C,Boston,18/11/2021
68985589,138,136,293,0,VOUCHER,PAID,4154,B,San Jose,10/12/2021
68985649,58,48,288,1.21,ONLINE,PAID,5107,D,New York,18/11/2021
68985731,135,80,214,3.58,ONLINE,PAID,4766,B,San Jose,08/01/2022
68985732,145,26,38,1.18,ONLINE,PAID,4874,A,Birmingham,25/11/2021
68985771,68,258,61,0.93,ONLINE,PAID,4709,B,San Jose,26/11/2021
68985819,156,194,54,1.5,ONLINE,PAID,5052,C,Boston,04/12/2021
68985898,173,152,257,4.18,ONLINE,PAID,5323,B,San Jose,31/12/2021
68985901,211,29,162,3.59,ONLINE,PAID,4482,D,New York,12/12/2021
68985920,224,88,147,3.73,ONLINE,PAID,5856,B,San Jose,13/12/2021
68986071,59,290,138,2.72,ONLINE,PAID,5076,A,Birmingham,14/12/2021
68986259,83,107,44,3.04,ONLINE,PAID,4408,B,San Jose,22/11/2021
68986260,11,258,117,1.1,ONLINE,PAID,4950,C,Boston,23/11/2021
68986262,66,71,24,1.79,ONLINE,PAID,4316,B,San Jose,07/12/2021
68986267,273,164,20,5.49,ONLINE,PAID,5986,D,New York,08/12/2021
68986280,182,170,88,0.69,ONLINE,PAID,4657,B,San Jose,24/11/2021
68986424,133,28,240,1.25,ONLINE,PAID,9273,A,Birmingham,12/12/2021
68986507,258,219,112,2.21,ONLINE,PAID,4013,B,San Jose,13/12/2021
68986640,298,66,259,0.84,ONLINE,PAID,4060,C,Boston,25/12/2021
68986641,22,75,290,1.86,ONLINE,PAID,4944,B,San Jose,20/11/2021
68986642,105,109,213,0.67,ONLINE,PAID,4925,D,New York,30/11/2021
68986673,33,268,112,1.71,ONLINE,PAID,5749,B,San Jose,28/11/2021
68986766,239,15,64,1.5,ONLINE,PAID,4088,A,Birmingham,18/11/2021
68986776,54,134,125,1.3,ONLINE,PAID,5151,B,San Jose,19/11/2021
68986792,300,162,280,0,VOUCHER,PAID,5624,C,Boston,20/11/2021
68986870,267,71,138,2.77,ONLINE,PAID,5374,B,San Jose,23/11/2021
68986892,181,179,33,2.88,ONLINE,PAID,5566,D,New York,24/11/2021
